SourceFile,Tags,Unique Tags
Dicks Sporting Goods/wetransfer-11ce8d/03_W_Calia_PlusOutdoor-Jan_19ESpring-Vid.Still004.JPG,"adults,1 person,african american,females,women,athletes,fitness enthusiasts,spring,exercising,bright,apparel,women's apparel,shirts,tank tops,pants,leggings,capris & crop pants,floral prints,stripes,high waisted,buildings,grungy,metal,close-up,weights,plates","tank tops,adults,1 person,buildings,apparel,african american,leggings,women's apparel,floral prints,spring,athletes,women,shirts,pants,females,fitness enthusiasts,metal,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/03_W_Calia_PlusOutdoor-Jan_19ESpring-Vid.Still005.JPG,"adults,1 person,african american,females,women,athletes,fitness enthusiasts,spring,exercising,bright,apparel,women's apparel,shirts,tank tops,pants,leggings,capris & crop pants,floral prints,stripes,high waisted,buildings,grungy,metal,full length,weights,smash balls,slam balls","tank tops,adults,full length,1 person,buildings,apparel,african american,leggings,women's apparel,floral prints,spring,athletes,women,shirts,pants,females,fitness enthusiasts,metal"
Dicks Sporting Goods/wetransfer-11ce8d/03_W_Calia_PlusOutdoor-Jan_19ESpring-Vid.Still006.JPG,"adults,1 person,african american,females,women,athletes,fitness enthusiasts,spring,exercising,bright,apparel,women's apparel,shirts,tank tops,pants,leggings,capris & crop pants,floral prints,stripes,high waisted,buildings,grungy,metal,full length,lunges,weights,smash balls,slam balls,plates","tank tops,adults,full length,1 person,buildings,apparel,african american,leggings,women's apparel,floral prints,spring,athletes,women,shirts,pants,females,fitness enthusiasts,metal"
Dicks Sporting Goods/wetransfer-11ce8d/03_W_Calia_PlusOutdoor-Jan_19ESpring-Vid.Still007.JPG,"adults,1 person,african american,females,women,athletes,fitness enthusiasts,spring,exercising,bright,apparel,women's apparel,shirts,tank tops,pants,leggings,capris & crop pants,floral prints,stripes,high waisted,buildings,grungy,metal,full length,lunges,weights,plates,kettle bells,smash balls,slam balls","tank tops,adults,full length,1 person,buildings,apparel,african american,leggings,women's apparel,floral prints,spring,athletes,women,shirts,pants,females,fitness enthusiasts,metal"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,hearts,valentine's day,full length,cities,city,urban areas,roads,streets,caucasian,accessories,sunglasses","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,sunglasses,accessories,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,hearts,valentine's day,full length,cities,city,urban areas,stairs,steps,buildings,caucasian,accessories,sunglasses","buildings,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,spring,sunglasses,accessories,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still003.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,hearts,valentine's day,full length,cities,city,urban areas,roads,streets,caucasian,accessories,sunglasses","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,sunglasses,accessories,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still004.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,shirts,tee shirts,hearts,valentine's day,floral prints,portrait,cities,city,urban areas,stairs,steps,caucasian,accessories,sunglasses","caucasian,adults,urban areas,1 person,apparel,spring,women's apparel,floral prints,portrait,tee shirts,sunglasses,women,shirts,accessories,females"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still005.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,shirts,tee shirts,hearts,valentine's day,floral prints,portrait,standing,cities,city,urban areas,walls,cracked,weathered,distressed,caucasian,accessories,sunglasses","caucasian,standing,adults,1 person,urban areas,apparel,cracked,women's apparel,floral prints,spring,portrait,tee shirts,sunglasses,women,shirts,accessories,females,walls"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still006.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,shirts,tee shirts,hearts,valentine's day,floral prints,close-up,macro,standing,cities,city,urban areas,walls,cracked,weathered,distressed,caucasian","caucasian,standing,adults,1 person,urban areas,macro,apparel,cracked,women's apparel,floral prints,spring,tee shirts,women,shirts,females,walls,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/04_W_Calia_Life-Jan_19ESpring-Vid.Still007.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,close-up,macro,cities,city,urban areas,sitting,caucasian","caucasian,adults,1 person,leggings,macro,apparel,women's footwear,spring,women's apparel,urban areas,sandals & slides,footwear,women,sitting,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/05_W_Cli_PlusOutTrin-Feb_19ESpring-Vid.Still001.JPG,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,shirts,long sleeve shirts,full length,distressed,grungy,buildings,exercising,ropes,battle ropes,combat ropes,conditioning ropes,african american","adults,full length,1 person,buildings,apparel,african american,leggings,women's apparel,spring,women,shirts,pants,females,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/05_W_Cli_PlusOutTrin-Feb_19ESpring-Vid.Still002.JPG,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,shirts,long sleeve shirts,full length,distressed,grungy,buildings,exercising,ropes,battle ropes,combat ropes,conditioning ropes,african american","adults,full length,1 person,buildings,apparel,african american,leggings,women's apparel,spring,women,shirts,pants,females,long sleeve shirts"
Dicks Sporting Goods/wetransfer-11ce8d/05_W_Cli_PlusOutTrin-Feb_19ESpring-Vid.Still003.JPG,"adults,1 person,females,women,spring,apparel,women's apparel,shirts,long sleeve shirts,apparel detail,backs,close-up,macro,standing,african american","adults,standing,1 person,macro,apparel,african american,spring,women's apparel,women,shirts,females,long sleeve shirts,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/05_W_Cli_PlusOutTrin-Feb_19ESpring-Vid.Still004.JPG,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,apparel detail,mesh,close-up,macro,standing,african american","adults,standing,1 person,leggings,macro,apparel,african american,spring,women's apparel,women,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,shirts,tank tops,long sleeve shirts,1/4 zip,quarter zip,running,floral prints,full length,buildings,runners,athletes,sidewalks,caucasian,cell phones,accessories,arm bands","tank tops,buildings,1 person,women's apparel,floral prints,sidewalks,women,footwear,long sleeve shirts,apparel,women's footwear,spring,athletes,accessories,pants,females,caucasian,full length,adults,runners,leggings,running,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,shirts,tank tops,long sleeve shirts,1/4 zip,quarter zip,apparel detail,mesh,backs,close-up,macro,standing,buildings,running,runners,athletes,caucasian","tank tops,standing,caucasian,1 person,buildings,macro,apparel,adults,women's apparel,spring,runners,running,athletes,women,shirts,females,long sleeve shirts,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still003.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,apparel detail,pockets,floral prints,standing,buildings,running,runners,athletes,sidewalks,caucasian,cell phones","caucasian,standing,adults,1 person,buildings,apparel,runners,leggings,women's apparel,floral prints,spring,sidewalks,running,athletes,women,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still004.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,sports bras,running,floral prints,full length,buildings,runners,athletes,sidewalks,caucasian","buildings,sports bras,1 person,women's apparel,floral prints,sidewalks,women,footwear,apparel,women's footwear,spring,athletes,pants,females,caucasian,full length,adults,runners,leggings,running"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still005.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,floral prints,close-up,macro,standing,athletes,runners,piers,caucasian","caucasian,standing,adults,1 person,macro,apparel,women's footwear,runners,women's apparel,floral prints,spring,leggings,athletes,women,footwear,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/06_W_Calia_Perfrun-Feb_19ESpring-Vid.Still006.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,floral prints,close-up,macro,athletes,runners,piers,caucasian","caucasian,adults,1 person,macro,apparel,women's footwear,runners,women's apparel,floral prints,spring,leggings,athletes,women,footwear,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/07_W_Calia_PerfRun-Feb_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,sports bras,running,full length,piers,rocks,boulders,athletes,runners,grass,oceans,caucasian,cell phones,accessories,arm bands","caucasian,full length,adults,1 person,runners,apparel,women's footwear,leggings,women's apparel,spring,running,athletes,women,sports bras,footwear,accessories,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/07_W_Calia_PerfRun-Feb_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,sports bras,running,full length,piers,rocks,boulders,athletes,runners,grass,oceans,caucasian,cell phones,accessories,arm bands","caucasian,full length,adults,1 person,runners,apparel,women's footwear,leggings,women's apparel,spring,running,athletes,women,sports bras,footwear,accessories,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,full length,roads,streets,cities,city,urban areas,bikers,bicycle riders,bike riders,cyclists,bicycles,bikes,backpacks,caucasian","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,backpacks,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,full length,roads,streets,cities,city,urban areas,walking,backpacks,caucasian","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,walking,backpacks,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still003.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,full length,roads,streets,cities,city,urban areas,bikers,bicycle riders,bike riders,cyclists,bicycles,bikes,backpacks,walking,caucasian","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,walking,backpacks,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still004.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,shirts,tee shirts,standing,roads,streets,cities,city,urban areas,bikers,bicycle riders,bike riders,cyclists,bicycles,bikes,backpacks,automobiles,cars,caucasian","caucasian,standing,adults,1 person,roads,urban areas,apparel,streets,women's apparel,spring,leggings,tee shirts,women,backpacks,shirts,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still005.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,shirts,tee shirts,full length,roads,streets,cities,city,urban areas,bikers,bicycle riders,bike riders,cyclists,bicycles,bikes,backpacks,walking,caucasian","roads,1 person,women's apparel,tee shirts,women,footwear,urban areas,apparel,women's footwear,streets,spring,walking,backpacks,pants,females,caucasian,full length,adults,leggings,sandals & slides,shirts"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still006.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,sandals & slides,pants,leggings,standing,roads,streets,cities,city,urban areas,bikers,bicycle riders,bike riders,cyclists,bicycles,bikes,walking,caucasian","caucasian,standing,adults,1 person,roads,urban areas,apparel,women's footwear,women's apparel,streets,spring,leggings,sandals & slides,walking,women,footwear,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/08_W_Calia_Life-Feb_19ESpring-Vid.Still007.jpg,"adults,1 person,females,women,spring,close-up,macro,roads,streets,cities,city,urban areas,backpacks,caucasian","caucasian,adults,1 person,roads,macro,streets,urban areas,spring,women,backpacks,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/09_W_Calia_BeachYoga-Feb_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,sports bras,floral prints,full length,beaches,sand,oceans,yoga,yoga pose,asana,athletes,yogi,caucasian","beaches,caucasian,full length,1 person,adults,apparel,leggings,women's apparel,floral prints,spring,athletes,sand,women,sports bras,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/09_W_Calia_BeachYoga-Feb_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,sports bras,floral prints,full length,beaches,sand,oceans,yoga,yoga pose,asana,athletes,yogi,caucasian","beaches,caucasian,full length,1 person,adults,apparel,leggings,women's apparel,floral prints,spring,athletes,sand,women,sports bras,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/09_W_Calia_BeachYoga-Feb_19ESpring-Vid.Still003.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,sports bras,floral prints,full length,beaches,sand,oceans,yoga,yoga pose,asana,athletes,yogi,exercising,lunges,caucasian","beaches,caucasian,full length,1 person,adults,apparel,leggings,women's apparel,floral prints,spring,athletes,sand,women,sports bras,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/09_W_Calia_BeachYoga-Feb_19ESpring-Vid.Still004.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,apparel detail,backs,floral prints,close-up,macro,standing,beaches,sand,oceans,yoga,yoga pose,asana,athletes,yogi,caucasian","beaches,standing,caucasian,1 person,macro,apparel,adults,leggings,women's apparel,floral prints,spring,athletes,sand,women,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still001.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,sports bras,running,floral prints,portrait,athletes,runners,cities,city,urban areas,concrete,brick,distressed,grungy,caucasian,electronics,watches,fitness trackers","concrete,sports bras,1 person,women's apparel,floral prints,portrait,women,urban areas,apparel,spring,watches,athletes,pants,females,caucasian,adults,runners,leggings,running,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still002.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,sports bras,running,floral prints,portrait,athletes,runners,cities,city,urban areas,concrete,brick,distressed,grungy,caucasian","caucasian,adults,1 person,urban areas,apparel,runners,leggings,women's apparel,floral prints,spring,portrait,concrete,running,athletes,women,sports bras,pants,females"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still003.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,sports bras,running,floral prints,full length,athletes,runners,cities,city,urban areas,concrete,brick,distressed,grungy,caucasian,electronics,watches,fitness trackers","concrete,sports bras,1 person,women's apparel,floral prints,women,footwear,urban areas,apparel,women's footwear,spring,watches,athletes,pants,females,caucasian,full length,adults,runners,leggings,running,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still004.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,pants,leggings,capris & crop pants,sports bras,running,full length,athletes,runners,cities,city,urban areas,concrete,brick,distressed,grungy,caucasian,electronics,watches,fitness trackers","concrete,sports bras,1 person,women's apparel,women,footwear,urban areas,apparel,women's footwear,spring,watches,athletes,pants,females,caucasian,full length,adults,runners,leggings,running,electronics"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still005.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,pants,leggings,capris & crop pants,apparel detail,floral prints,close-up,macro,caucasian","caucasian,adults,1 person,leggings,macro,apparel,spring,women's apparel,floral prints,women,pants,females,close-up"
Dicks Sporting Goods/wetransfer-11ce8d/10_W_Calia_ExtPerfTrain-Mar_19ESpring-Vid.Still006.jpg,"adults,1 person,females,women,spring,apparel,women's apparel,footwear,women's footwear,close-up,macro,caucasian","caucasian,adults,1 person,macro,apparel,women's footwear,spring,women's apparel,footwear,women,females,close-up"
